id,url,period,rubric
6f8aa136c89a21c6,https://www.ukrinform.ua/rubric-world/4048219-tramp-pogrozue-bojovikam-hamasu-znisennam-akso-voni-ne-pripinat-ubivati-ludej.html,P2,rubric-world
fb4120beb545f660,https://www.ukrinform.ua/rubric-world/4053740-britania-zakupit-nimecki-masiniamfibii-na-200-miljoniv.html,P2,rubric-world
89ef88ed9d3b0596,https://www.ukrinform.ua/rubric-world/4054755-u-volgogradskij-oblasti-rf-zaavili-pro-masovanu-ataku-droniv-spalahnula-elektropidstancia.html,P2,rubric-world
41e57c1805f8fcd0,https://www.ukrinform.ua/rubric-world/4055702-nato-e-so-protistaviti-na-aderni-pogrozi-putina-nimeckij-general-u-vidstavci.html,P2,rubric-world
ca7745284b7af39d,https://www.ukrinform.ua/rubric-world/4055816-google-planue-zbuduvati-potuznij-datacentr-na-ostrovi-rizdva-v-indijskomu-okeani-reuters.html,P2,rubric-world
cc2c54d991c2f177,https://www.ukrinform.ua/rubric-world/4059689-indijska-aviakompania-vidnovit-poloti-do-kitau-pisla-majze-sesti-rokiv-perervi.html,P2,rubric-world
6cdf889a239bfe9d,https://www.ukrinform.ua/rubric-world/4061202-pekin-pogrozue-tokio-naslidkami-akso-premerka-aponii-negajno-ne-vipravit-pomilkovih-zaav.html,P2,rubric-world
c25b3b23bf333c42,https://www.ukrinform.ua/rubric-world/4061259-pid-cas-demonstracii-na-aviasou-v-dubai-rozbivsa-indijskij-vinisuvac-pilot-zaginuv.html,P2,rubric-world
61c76d652f718132,https://www.ukrinform.ua/rubric-world/4066258-bilsist-ziteliv-francii-vvazaut-rosiu-vorozou-derzavou.html,P2,rubric-world
871ec6e937768dbd,https://www.ukrinform.ua/rubric-world/4068887-u-tailandi-rozpustili-parlament-na-tli-suticok-iz-kambodzeu.html,P2,rubric-world
